control1,control2,control3
187.4,198.366666666667,193.5
78.5333333333333,87.0666666666667,76.7666666666667
151.733333333333,142.366666666667,145.566666666667
43.3,49.5,45
35.5333333333333,34.1666666666667,34.7666666666667
4003.63333333333,4280.63333333333,4109.66666666667
792.033333333333,837.566666666667,819.7
11.9,11.7,10.7
538.4,583,553.166666666667
247.866666666667,277.7,245.633333333333
757.1,828.533333333333,789.166666666667
2605.86666666667,3220.36666666667,2847.73333333333
562.233333333333,633.9,594.066666666667
98.9333333333333,98.3666666666667,108.9
558.233333333333,545.766666666667,515.8
68.6,47.1,51.45
42.1333333333333,48.2333333333333,47.1
46.8,60.7,54.25
16.9333333333333,16.6,17.6333333333333
644.333333333333,661.1,644.2
313.5,295.6,296.9
24.6,24.8,23
3355,3549.1,3349.26666666667
24.9333333333333,23.1666666666667,23.4
158.9,151.5,152.3
517.966666666667,544.666666666667,493.5
53.7,58.4,46.1
14.3,18.4,13
19.7,22.0333333333333,23.1333333333333
735.3,846.366666666667,796.566666666667
47683.1333333333,51663.4333333333,47841.2333333333
5748.4,6236.46666666667,5445.53333333333
608.6,569.8,607.033333333333
97,93.4666666666667,91.0333333333333
282.066666666667,253.166666666667,245.1
1854.86666666667,1986.06666666667,1802.13333333333
154.533333333333,134.366666666667,138.133333333333
226,213.1,198.866666666667
126.9,116.2,114.2
16.9,11.4,11.7
1911.23333333333,2013,1870.06666666667
892.3,876.333333333333,860.033333333333
1505.3,1576.56666666667,1457.26666666667
911.066666666667,995.3,938.033333333333
15.4,16.65,16.3
39.8333333333333,41.6333333333333,34.7333333333333
1774.26666666667,1715.96666666667,1708.4
813.166666666667,859.3,772.266666666667
95.8,98.0666666666667,95.0666666666667
214.8,199.266666666667,185.566666666667
13.15,13.9,12.35
227.7,257.566666666667,237.833333333333
725.2,614.3,641.8
53.7333333333333,52.7333333333333,47.9333333333333
24.6,16.1,15
36.3,32.1,35.6333333333333
2047.06666666667,2069.26666666667,1918.3
3017.03333333333,2817.46666666667,2792.4
3166.96666666667,3315.1,3068.53333333333
170.233333333333,222.8,189.9
2810,2953.8,2775.23333333333
1977.16666666667,1973.06666666667,1846.23333333333
999.233333333333,951,996.6
2555.43333333333,2917.76666666667,2592.26666666667
24.7333333333333,26.2,24.9333333333333
13.7,13.8,9.5
239.266666666667,245.9,247.833333333333
32.65,34,36.75
374.4,372.366666666667,347
334.4,316.533333333333,308.733333333333
1672.8,1778.46666666667,1668.83333333333
68.5666666666667,62.0333333333333,61.2
57.3333333333333,46.7666666666667,48.5666666666667
14.1,17.4,13.8
22.45,21.35,18.95
89.8,79.1,80.1333333333333
49.2333333333333,46,52.4333333333333
186.4,206.333333333333,187.3
28.7,26.3,29.2
2742.43333333333,3214.56666666667,2977.56666666667
141.9,105.066666666667,118.333333333333
76.2333333333333,78.6666666666667,82.5333333333333
17.7,21.25,22.3
18.3333333333333,14.8,16.6
300.2,294.633333333333,288
18.05,17.4,19.05
1816.8,1907,1819.56666666667
411.566666666667,405.4,397.733333333333
1688,1660.9,1582.66666666667
680.566666666667,778.8,727.366666666667
26.1,27.5,26.15
9.6,14.9,19.5
74.0666666666667,78.2,73.0333333333333
25.1,21.8333333333333,27.7666666666667
164.433333333333,166.3,156.1
3492.43333333333,3560.5,3498.83333333333
1383.63333333333,1507.6,1300.53333333333
3254.03333333333,3259.06666666667,3174.36666666667
71.4666666666667,72.1666666666667,71.4333333333333
50.8666666666667,50.9333333333333,48.4333333333333
226.766666666667,190.833333333333,190.8
67.3666666666667,80.2333333333333,77.6666666666667
21.8,17,18.25
69,78.7,76.05
146.033333333333,152.166666666667,157.833333333333
117.466666666667,116.5,116.033333333333
438.3,468.8,456.733333333333
3335.66666666667,3598.73333333333,3322.63333333333
101.233333333333,121.7,110.6
28.25,26.3,28.35
12.7,12.1,12.8
25.8666666666667,25.9,23.4666666666667
196.533333333333,161.166666666667,174
33.65,33.15,31.3
550.266666666667,603.633333333333,554.433333333333
2371.9,2313.06666666667,2257.86666666667
1227.23333333333,1090.96666666667,1068.1
26.4,26.2,25.4
384.466666666667,460,402.2
358.266666666667,326.533333333333,332.766666666667
29.7,28.7333333333333,29.6
259.833333333333,283.966666666667,268.5
71,64.6666666666667,77.7333333333333
1937.4,2016.73333333333,1797.56666666667
666.866666666667,709.166666666667,682.266666666667
11,10.1,14
35.4333333333333,33.7333333333333,33.0666666666667
129.533333333333,144.6,127.2
29.15,26.65,25.9
5676.06666666667,6251.76666666667,5746
2126.76666666667,2441.33333333333,2227
173.9,153.9,154.066666666667
37269,41359.9333333333,36818.5333333333
533.433333333333,556.8,502.033333333333
22.7333333333333,26.8,21.2333333333333
89,95.0666666666667,79.1666666666667
665.166666666667,286.5,407.3
2812.93333333333,2941.7,2826
5461.6,6193.13333333333,5846.13333333333
577.3,625.9,560.633333333333
272.4,257.666666666667,265.166666666667
150.1,156.7,143.266666666667
1180.03333333333,1097.53333333333,1146.46666666667
646.266666666667,631.566666666667,645.466666666667
211.666666666667,256.7,232.966666666667
52.9,59.6666666666667,56.3666666666667
20.5,19,17.85
439.566666666667,449.433333333333,421.3
34.0666666666667,32.9,29.2666666666667
140.6,132.233333333333,121.6
82.1,83.6666666666667,81.3
20.6,14.8,16.9
105.7,108.2,111
5626.66666666667,6538.16666666667,5670.9
12.85,13.25,12.4
176.166666666667,171.3,170.366666666667
26.4666666666667,19.5333333333333,23
102.633333333333,123.866666666667,109.533333333333
733.133333333333,741.3,719.1
288.6,277.066666666667,261.433333333333
151.433333333333,161.033333333333,167.033333333333
39.65,34.95,32.8
41.6666666666667,37.7666666666667,41.8666666666667
135.966666666667,149.033333333333,131.033333333333
37.5,37.15,35
86.2333333333333,84,78.8
16.75,19.6,18.95
2822.2,2923.1,2761.33333333333
919.766666666667,976.566666666667,873.766666666667
15.8,15.1,13.4
48,41.2,43.7
113.9,91.4,90.9
10.6,12.1,15.5
620.266666666667,628.7,613.2
7557.4,7909.53333333333,7353.7
771.2,768.1,765.566666666667
92.6,80.8,88.75
183.866666666667,190.533333333333,176.6
170.933333333333,164.566666666667,159.933333333333
2431.93333333333,2560.23333333333,2410
1901.6,1850.56666666667,1802.43333333333
2972.73333333333,3036.6,2959.4
54.75,51.6,62.5
203.866666666667,219.466666666667,220.233333333333
356.666666666667,353.6,351.1
587.066666666667,599.933333333333,561
953.6,945.4,902
1354.53333333333,1453.3,1346.96666666667
8981.53333333333,9266.73333333333,8971.13333333333
395.633333333333,470.6,575.433333333333
987.4,1020.7,943.533333333333
1234.93333333333,1050.06666666667,1120.86666666667
50.4,43.2,38
24.65,27.45,24.95
27.9,25.8,27.15
1583.76666666667,1807.46666666667,1553.2
284.466666666667,264.266666666667,267.4
757.233333333333,768.2,756.2
51.6666666666667,45.9,46.5333333333333
123.233333333333,140.266666666667,126.3
1282.63333333333,1355.7,1258.76666666667
17.85,15.55,15.1
159.5,184,157.666666666667
13.1,11.9,11.1
1292.83333333333,1279.8,1213.63333333333
2128.7,2287.66666666667,2130.16666666667
971.3,1094.26666666667,937.8
295.266666666667,247.966666666667,220.2
26.4,21.2,24.5
28.4,29.9666666666667,33.5
13.9,10.6,12.7
2471.4,2593.6,2454.93333333333
75.8333333333333,56,64.8333333333333
53.2,49.2,42
83.2333333333333,98.6333333333333,96.6
75.5666666666667,92.1666666666667,75.8666666666667
6380.5,6693.93333333333,6136.43333333333
378.666666666667,369.3,366.533333333333
35.2,33,30.3
523.466666666667,529.2,532.3
1261.56666666667,1542.5,1283.26666666667
281,274.566666666667,281.6
182.933333333333,167.866666666667,177.8
2919.53333333333,3095.96666666667,2849.6
19.0666666666667,24,19.4333333333333
735.4,740.4,747.9
205.2,171.033333333333,168
1284,1439.16666666667,1208.33333333333
131.833333333333,142.566666666667,122.233333333333
604.733333333333,656.966666666667,641.3
20.5666666666667,16.1,16.3333333333333
143.333333333333,147.466666666667,142.833333333333
100.466666666667,89.5333333333333,86.3333333333333
23.9333333333333,24.7,22.0333333333333
217.8,228.233333333333,197.9
15.25,16.65,13.6
946.766666666667,565.5,665.733333333333
23.6333333333333,19.6333333333333,19.2666666666667
24.9,21,24.8
1447.86666666667,1463.93333333333,1415.73333333333
657.2,693.7,624.266666666667
237.233333333333,274.233333333333,246.966666666667
62.2333333333333,56.5,59.7333333333333
49.55,49.55,48.5
93,120.75,99.95
12.7,10.9,10.4
380.433333333333,447.533333333333,425.066666666667
44.8,40,45.9
31.2333333333333,28.0666666666667,26.9
35.5666666666667,35.6333333333333,33.6333333333333
2054.33333333333,2090.96666666667,1906.06666666667
1722.5,1680.83333333333,1688.5
165.733333333333,183.966666666667,174.233333333333
491.266666666667,483.966666666667,502.666666666667
23.5,27.5,25.5
59.3,63.1,61.1
299.466666666667,298.166666666667,294.7
5561.33333333333,5450.6,5013.83333333333
23.2,27.9,33.1
37.35,40.3,34.65
97.0666666666667,94.1666666666667,103.4
1547.36666666667,1639.3,1589.63333333333
38.9,33.6,42
173.833333333333,169.233333333333,162.933333333333
37.2666666666667,35.3666666666667,36.3
13.55,14.55,17.4
18.6,12.9,13.3
748.1,754,728.866666666667
318.8,277.233333333333,297.266666666667
37.1666666666667,37.3333333333333,36.1
473.833333333333,490.466666666667,433.2
1358.06666666667,1535.8,1390.73333333333
183.766666666667,170.6,173.533333333333
115.833333333333,108.966666666667,106.7
64.5666666666667,70.8333333333333,73.9333333333333
277.466666666667,272.333333333333,257.933333333333
134.033333333333,127.5,116.233333333333
15.4,20.9,17.6
46.4666666666667,40.2333333333333,47
720.666666666667,724.766666666667,716.7
89.8,85.2666666666667,78.5666666666667
5523.3,5621.8,5325.5
2132.5,2170.06666666667,2077.5
261.166666666667,258.8,246.6
28764.5,30791.3,29955.4666666667
87.1666666666667,91.6666666666667,81.8333333333333
39.9333333333333,44.9666666666667,42.2666666666667
1507.63333333333,1653.53333333333,1397.06666666667
3311.03333333333,3699.2,3253.33333333333
162.166666666667,177.4,157.933333333333
369.133333333333,391.5,380.866666666667
1670.53333333333,1547.33333333333,1577.93333333333
77.3,66.7666666666667,58.0666666666667
36.8,36.9,35.3333333333333
11,18.2,13.1
49.1666666666667,46.6333333333333,45.8666666666667
415.366666666667,438.5,403.866666666667
3873.73333333333,3979.93333333333,3781.23333333333
998.333333333333,400.2,687.7
69.8,69.15,80.4
95.5,105.566666666667,88.2
82.5333333333333,84.1666666666667,80.6
54.7333333333333,48.6666666666667,45.3
23.2,23.4,19.05
459.2,460.866666666667,462.666666666667
9.7,13.6,10.4
5867.46666666667,6559.33333333333,6158.96666666667
75.5666666666667,86,77.6
559.733333333333,558.866666666667,481.3
23.7,21.3,25.5
237.4,242.266666666667,244.5
109.566666666667,107.233333333333,99.4
1206.3,1188.96666666667,1125.23333333333
286.766666666667,298.9,320.3
281.133333333333,258.366666666667,263.8
292.8,261.233333333333,262.6
70.4333333333333,72.8,82.5333333333333
97.4,81.5333333333333,83.3666666666667
137.233333333333,153.066666666667,139.866666666667
5499.73333333333,5723.4,5539.63333333333
42.05,39.4,39.45
17.7,14.3,15
30.0333333333333,37.1666666666667,37.7666666666667
32.7,36.3,32.5
3757.4,4122.43333333333,3843.06666666667
438.133333333333,461.333333333333,458.4
66.3333333333333,66.7,65.8333333333333
57.5,66.8,60.1666666666667
73.3666666666667,56.6666666666667,59.7666666666667
9750.03333333333,9853.43333333333,9350.43333333333
922.7,965.066666666667,821.666666666667
7131.5,7036,6729.86666666667
847.666666666667,847.7,845.566666666667
774.933333333333,846.1,784.633333333333
23.2,24.55,22.65
23.3,12.6,16.4
4698.8,5159.03333333333,4561.86666666667
1569.33333333333,1473.76666666667,1418.1
1581,1636.13333333333,1559.43333333333
10.6,9.5,10.5
274.8,311,335.6
74.45,61.4,63.85
46.65,54.7,56.4
132.8,138.666666666667,130.666666666667
26.6,28.65,27.85
9377.96666666667,9983.93333333333,9531.93333333333
1426.86666666667,1704.4,1587.3
180.433333333333,180.9,172.333333333333
469.6,583.766666666667,450.9
111.466666666667,116.5,114.066666666667
618.8,571.233333333333,560.433333333333
135.9,127.1,129.866666666667
14.95,18,12.8
30.65,34.85,35.85
17125,18742.3,18302.9666666667
854.866666666667,776.333333333333,765.133333333333
134.9,147.433333333333,137.133333333333
483.266666666667,377.733333333333,355.433333333333
275.733333333333,261.1,261.8
32.6,24.3,30.6
717.766666666667,318.2,338.633333333333
274.033333333333,215.933333333333,266.933333333333
831.2,823.166666666667,797.866666666667
1908.43333333333,1856.56666666667,1864.2
15.3333333333333,20.1333333333333,16.5666666666667
613.766666666667,667.333333333333,637.033333333333
60.1,53.6,56.5333333333333
575.566666666667,465.166666666667,528.866666666667
372.466666666667,391.966666666667,354
17.4,19.7,22
145.033333333333,142.4,154.833333333333
145,103.5,90.1
690.866666666667,638.633333333333,616.2
4371.5,4602.56666666667,4188.7
625.766666666667,617.133333333333,556.933333333333
74.0333333333333,70.7666666666667,64.7666666666667
49.9,53.0666666666667,46.8666666666667
144,141.333333333333,135.066666666667
546.466666666667,567.866666666667,519.7
20.5333333333333,19.0666666666667,19.5666666666667
102.9,101.4,101.6
222.65,259.6,223.45
43.05,52.55,45.45
31.7,32.6,28.2
1996.93333333333,2178.43333333333,1959.56666666667
29.7,28.8,33.6
31.65,39.65,29.8
18.7,15.65,12.7
1943.53333333333,1872.56666666667,1817
130.166666666667,151.766666666667,145.366666666667
251.3,208.3,220.333333333333
45.1,45.0333333333333,48.4333333333333
27.4,6.5,13
74.2,82.5333333333333,77.5333333333333
22.9666666666667,21.6666666666667,23.3333333333333
607.166666666667,671.533333333333,599.7
13.1,11.7,12.3
33.0666666666667,29.5666666666667,30.1
4029.3,4289.7,4036.43333333333
642.766666666667,649,569.633333333333
179.133333333333,180.6,171.766666666667
170.333333333333,195.366666666667,177.366666666667
208.433333333333,261.3,254.066666666667
13.3,11.4,8.1
537.5,546.1,525.566666666667
57.5,52.3333333333333,46.2
48.5666666666667,38.9666666666667,41.2
3057.03333333333,2981,2782
63.9666666666667,61.5,66.2
133.466666666667,125.433333333333,132.8
37.65,31.25,36.3
8.7,13,8.9
22.5,21.8,24.35
97.5333333333333,101.5,82.8
74.4,71.9,72.3333333333333
1410.03333333333,1649.6,1409.53333333333
16.9,15.1,13.6
151.933333333333,172.766666666667,145.966666666667
109.933333333333,105.133333333333,107.8
1361.16666666667,1324.26666666667,1238.4
92.6666666666667,107.333333333333,93.8
38.7666666666667,39.6,35.8
26.5,28.3,18
3049.86666666667,3340.46666666667,2933.8
291.266666666667,243.266666666667,256.2
60.8666666666667,54.0666666666667,57.8333333333333
189.1,204.6,169.233333333333
10.6,14,10.2
141.3,143.9,126.2
11.3,3.9,19.1
18.1,22.7,21.55
76.4,83.5666666666667,74.2333333333333
556.2,521.333333333333,469.6
1044.16666666667,1143.6,1016.16666666667
1121.06666666667,1269.06666666667,1162.4
28.9333333333333,24.8666666666667,25.2333333333333
5547.76666666667,5082.6,4957.86666666667
1417.96666666667,1623.16666666667,1583.7
100.95,103.05,112.6
251.566666666667,221.5,212.2
13.3,14.9,13.1
39.6,52.7,58.4333333333333
42.9,34.9,34.45
185.95,175.6,180.45
23.8,15.45,17.25
1216.93333333333,1111.03333333333,1179.5
65.75,64,59.6
8.3,11.6,15.5
1188.76666666667,1172.43333333333,1159.53333333333
106.433333333333,109.7,106.466666666667
226.233333333333,218.3,209.833333333333
76.5333333333333,89.3333333333333,74.4
101.866666666667,106.266666666667,99.5333333333333
1595.66666666667,1722.63333333333,1583.36666666667
137.7,103.833333333333,123.666666666667
124.166666666667,129.8,126.8
28.9333333333333,25.3333333333333,28.8333333333333
105.133333333333,99.3,101.4
14,19.3,14.4
396.066666666667,383.833333333333,353.966666666667
10.1,16.9,15.5
45.2666666666667,41.3666666666667,41.4333333333333
14.7,13.2,13.8
15.6333333333333,13.9666666666667,14.5
175.833333333333,197.466666666667,196.766666666667
491.7,469.833333333333,462.166666666667
19.35,22.45,23.1
341.366666666667,277.4,288.966666666667
38.5666666666667,52.0333333333333,49.4333333333333
1645,1751.06666666667,1719.66666666667
484.033333333333,496.933333333333,492.533333333333
67.0333333333333,72.9333333333333,71.2666666666667
15.3,14.7,16.4
106.333333333333,98.2333333333333,96.8666666666667
33,41,30.5
63.4666666666667,68.6,63.6333333333333
105.633333333333,111.2,102.7
2022.23333333333,2149.86666666667,2002.76666666667
2558.46666666667,2305.33333333333,2224.06666666667
393.366666666667,533.066666666667,368.2
689.833333333333,278.766666666667,289
195.866666666667,212.433333333333,181.066666666667
16.3,10.6,12.2
214.2,196.1,220.5
17.1,14.2,12.8
1217.2,1180.7,1191.43333333333
24.7,22.9,22.1
153.366666666667,135.833333333333,169.633333333333
91.2,88.3666666666667,83.5
2480.3,2503.23333333333,2398.43333333333
1309.56666666667,1408.23333333333,1327.43333333333
97.5,118.166666666667,120.666666666667
456.6,407.3,413.2
1065.56666666667,1019.06666666667,951.8
17.85,11.2,15.55
171.733333333333,147.033333333333,146.966666666667
6152.56666666667,5910.53333333333,5941.46666666667
66.6666666666667,66.3,58.8
22.35,19.2,20.3
63.95,59.25,58.45
207.3,201.9,181.7
94.7,95.4,88.6
41.2,49.9,46.6
34.4333333333333,32.4666666666667,35.3
117.6,95.0666666666667,108.166666666667
289.033333333333,310.233333333333,291.366666666667
117.033333333333,121.7,112.233333333333
66.1,93.3,66.3
248.7,326.1,332.7
2863.2,3106.43333333333,2797.36666666667
59.3333333333333,58.3666666666667,57.8666666666667
943.566666666667,889.533333333333,852.866666666667
15.1,12.1,11.4
102.2,95.2666666666667,83.2333333333333
147.633333333333,137.033333333333,134.966666666667
29.9666666666667,27.3,22.6
43.7,38.65,40.4
317.233333333333,378.866666666667,336.4
703,762.333333333333,692.266666666667
391.8,459.233333333333,397.566666666667
10336.0333333333,10477.7,10166.8
15.4,18.7,14.9
268.5,272.733333333333,249.5
56.9,56.9333333333333,62.2
686.733333333333,653.1,573.666666666667
119.6,150.033333333333,143.3
177.533333333333,166.766666666667,183.433333333333
2463.23333333333,1008.53333333333,1451.8
300.633333333333,339.1,314.433333333333
48.3333333333333,43.4666666666667,44.1
32.65,37.65,41.8
387.133333333333,379.733333333333,388.366666666667
25.3,17.8,18.6
31.3,28.9,24
56.8333333333333,58.7333333333333,50.4333333333333
18,22.7,18
274.066666666667,226.866666666667,228.533333333333
154.6,152.033333333333,140.833333333333
10.8,10.55,6.65
10.6,10.4,13.5
33.6,31.35,37.3
98.6333333333333,44.0666666666667,47.1666666666667
142.133333333333,135.133333333333,129.133333333333
352.666666666667,393.866666666667,425.133333333333
12.3,9.3,8.4
16.3666666666667,16.8666666666667,19.4666666666667
225.1,215,225
15.35,15.8,14.75
57.1,47.65,45.65
22.2,9.9,18.2
47.7333333333333,36.3333333333333,35.8666666666667
18.4,14.7,13
97.5,97.7,111.8
229.933333333333,200.566666666667,195.9
32.9,33,36.4
88.0666666666667,83.2,85.3
148.433333333333,151.933333333333,145.166666666667
694,697.733333333333,646.233333333333
27.75,20.35,18.05
19.6333333333333,18.9,17.1
11.3,15.5,10.2
22.65,23.45,25.65
26.7,23.1,21.4
155.333333333333,154.3,142.866666666667
31.3,21.4,23.4
329,419.733333333333,312.7
44.05,31.75,28.3
162.666666666667,166.7,150.133333333333
28.3,17.3,22.2
17.3,13.7,13.8
7.95,9.35,10.5
15.3,9.3,12.5
36,37.8,33.7
33.4666666666667,43.2333333333333,45.2666666666667
1755.5,1234.56666666667,1152.73333333333
88.7,80.2333333333333,91.6333333333333
276.4,175.333333333333,187.266666666667
1450.76666666667,1469.56666666667,1433.93333333333
1328.46666666667,1240.63333333333,1224.23333333333
12.5,12.6,14.7
16.45,10.05,10.15
18.7,16.9,13.95
54.8333333333333,59.6,57.4666666666667
12.1,10.6,4.1
44069.6333333333,44988.7333333333,43195.6666666667
13.8,12,11.85
789.5,934.933333333333,856
1230.83333333333,1107.06666666667,1162.56666666667
643.133333333333,679.433333333333,647
18.9,14.9,25.6
24.7,25.3,25.7
266.333333333333,227.233333333333,250.1
8.3,9.1,12
364.833333333333,399.033333333333,339.6
14.6666666666667,17.6666666666667,16.0666666666667
67.5666666666667,41.6,58.5666666666667
126.066666666667,108.4,116.866666666667
26.5333333333333,27.7,23.6
29.6666666666667,19.5666666666667,22.9333333333333
3977.16666666667,4531.23333333333,3951.96666666667
51.7,45.3333333333333,43.1
39.95,40.4,40.25
80.9,77.0333333333333,86.0333333333333
49.1,35,38.8
54.5,59.9666666666667,53.1
19,19.7,18.7
77.4666666666667,41.7,47.7
33,29.5666666666667,33.7333333333333
1273.6,1238.93333333333,1235.06666666667
16.4,12.6,15.4
133,129.233333333333,127.766666666667
28.9,26.75,24.8
12.7,9.8,8.8
109,140.466666666667,112.633333333333
11,12.5666666666667,9.13333333333333
901.8,758.066666666667,774.133333333333
11.4,11.9,11.6
378.6,372.166666666667,341.166666666667
26.1,27.5,21
706.666666666667,697.733333333333,667.666666666667
34.4,35.6333333333333,39.4
16.1,9,11.6
161.266666666667,149.666666666667,141.533333333333
104.433333333333,87.2,88.6
28.9,30.7,41.7
486.5,468.3,472.3
19.15,16.2,14.1
44.6,36.1,35.7
376.5,401.6,366.1
85.2666666666667,87.5666666666667,82.0333333333333
286.866666666667,261.833333333333,277.966666666667
14.7666666666667,15.7333333333333,15.2333333333333
17,16.6,17.6
11.9,8.1,8.4
36.15,22.8,28.05
67.0666666666667,62.1666666666667,62.0333333333333
31.15,21.05,20.65
67.0666666666667,54.6666666666667,43.4333333333333
1410.43333333333,1403.36666666667,1379
20,19.5,21.75
811.566666666667,765.2,723.533333333333
167.866666666667,175.7,165.333333333333
70.55,63.7,76
67.9333333333333,63.4333333333333,54.3666666666667
35.8,27.8,22.2
649.4,644.733333333333,662.4
28.95,15.95,26.35
706.966666666667,632.366666666667,572.733333333333
6.9,14.1666666666667,12.7333333333333
17.15,11.45,9.05
52.7,67.5666666666667,56.7666666666667
21.9,19.3,18.7
9.1,11.2,8.4
17.9,16.7,20.2
49.05,26.5,32.55
4.3,7.7,8.7
437.033333333333,549.666666666667,362
25.1,21.3,11.9
